id,symbol,timeframe,data_type,rows_existing,rows_fetched,rows_final,gaps_found,status,issues,fetched_at
61961,BNBUSDT,"4h,1h,30m,15m,5m,1d",enrich,,,,0,ok,"",2026-07-20 06:38:19.899323+00
61960,XRPUSDT,1m,ohlcv,58821,6,58824,0,quarantined,Data is stale: last candle 2 min ago,2026-07-20 06:38:10.744722+00
61959,XRPUSDT,"4h,1h,30m,15m,5m,1d",enrich,,,,0,ok,"",2026-07-20 06:37:50.727108+00
61958,SOLUSDT,"4h,1h,30m,15m,5m,1d",enrich,,,,0,ok,"",2026-07-20 06:37:19.951067+00
61957,SOLUSDT,1m,ohlcv,58820,6,58823,0,ok,"",2026-07-20 06:36:54.928288+00
61956,ETHUSDT,"4h,1h,30m,15m,5m,1d",enrich,,,,0,ok,"",2026-07-20 06:36:44.010953+00
61955,BTCUSDT,"4h,1h,30m,15m,5m,1d",enrich,,,,0,ok,"",2026-07-20 06:36:15.157209+00
61954,ETHUSDT,1m,ohlcv,55630,6,55633,0,ok,"",2026-07-20 06:35:44.198778+00
61953,DOGEUSDT,30m,ohlcv,62221,4,62222,0,ok,"",2026-07-20 06:35:44.173751+00
61952,BTCUSDT,1m,ohlcv,58820,6,58823,0,ok,"",2026-07-20 06:34:41.698983+00
61951,BNBUSDT,30m,ohlcv,62221,4,62222,0,ok,"",2026-07-20 06:34:28.983152+00
61950,DOGEUSDT,1m,ohlcv,58817,6,58820,0,ok,"",2026-07-20 06:33:34.617089+00
61949,XRPUSDT,30m,ohlcv,62221,4,62222,0,ok,"",2026-07-20 06:33:15.289203+00
61948,BNBUSDT,1m,ohlcv,58816,6,58819,0,ok,"",2026-07-20 06:32:25.593749+00
61947,SOLUSDT,30m,ohlcv,62221,4,62222,0,ok,"",2026-07-20 06:32:06.184343+00
61946,XRPUSDT,1m,ohlcv,58815,6,58818,0,ok,"",2026-07-20 06:31:19.854064+00
61945,ETHUSDT,30m,ohlcv,62221,3,62221,0,ok,"",2026-07-20 06:30:55.989748+00
61944,SOLUSDT,1m,ohlcv,58814,6,58817,0,ok,"",2026-07-20 06:30:17.358182+00
61943,BTCUSDT,30m,ohlcv,62221,3,62221,0,ok,"",2026-07-20 06:29:49.86411+00
61942,ETHUSDT,1m,ohlcv,55624,6,55627,0,ok,"",2026-07-20 06:29:15.568845+00
61941,DOGEUSDT,15m,ohlcv,124441,4,124442,0,ok,"",2026-07-20 06:28:44.607278+00
61940,BTCUSDT,1m,ohlcv,58814,6,58817,0,ok,"",2026-07-20 06:28:20.169816+00
61939,DOGEUSDT,1m,ohlcv,58808,9,58814,0,ok,"",2026-07-20 06:27:17.393463+00
61938,BNBUSDT,15m,ohlcv,124441,4,124442,0,ok,"",2026-07-20 06:26:26.406437+00
61937,BNBUSDT,1m,ohlcv,58809,7,58813,0,ok,"",2026-07-20 06:26:10.876121+00
61936,XRPUSDT,1m,ohlcv,58808,7,58812,0,ok,"",2026-07-20 06:25:12.323283+00
61935,XRPUSDT,15m,ohlcv,124441,4,124442,0,ok,"",2026-07-20 06:24:18.888487+00
61934,SOLUSDT,1m,ohlcv,58807,7,58811,0,ok,"",2026-07-20 06:24:09.795681+00
61933,ETHUSDT,1m,ohlcv,55617,7,55621,0,ok,"",2026-07-20 06:23:09.965072+00
61932,BTCUSDT,1m,ohlcv,58807,7,58811,0,ok,"",2026-07-20 06:22:11.081756+00
61931,SOLUSDT,15m,ohlcv,124441,4,124442,0,ok,"",2026-07-20 06:22:07.466342+00
61930,DOGEUSDT,1m,ohlcv,58804,7,58808,0,ok,"",2026-07-20 06:21:07.278342+00
61929,BNBUSDT,1m,ohlcv,58803,7,58807,0,ok,"",2026-07-20 06:20:04.759355+00
61928,ETHUSDT,15m,ohlcv,124441,4,124442,0,ok,"",2026-07-20 06:19:58.097592+00
61927,XRPUSDT,1m,ohlcv,58802,7,58806,0,ok,"",2026-07-20 06:19:05.412865+00
61926,SOLUSDT,1m,ohlcv,58798,10,58805,0,ok,"",2026-07-20 06:18:01.132075+00
61925,BTCUSDT,15m,ohlcv,124440,5,124442,0,ok,"",2026-07-20 06:17:46.675374+00
61924,ETHUSDT,1m,ohlcv,55611,6,55614,0,quarantined,Data is stale: last candle 2 min ago,2026-07-20 06:17:00.474578+00
61923,BTCUSDT,1m,ohlcv,58798,9,58804,0,ok,"",2026-07-20 06:15:57.25192+00
61922,DOGEUSDT,5m,ohlcv,373307,18,373322,0,quarantined,Data is stale: last candle 11 min ago,2026-07-20 06:15:32.671861+00
61921,DOGEUSDT,1m,ohlcv,58797,7,58801,0,ok,"",2026-07-20 06:14:55.832926+00
61920,BNBUSDT,1m,ohlcv,58796,7,58800,0,ok,"",2026-07-20 06:13:55.966776+00
61919,XRPUSDT,1m,ohlcv,58795,7,58799,0,ok,"",2026-07-20 06:12:52.875182+00
61918,SOLUSDT,1m,ohlcv,58794,7,58798,0,ok,"",2026-07-20 06:11:52.996182+00
61917,ETHUSDT,1m,ohlcv,55604,7,55608,0,ok,"",2026-07-20 06:10:48.044698+00
61916,BTCUSDT,1m,ohlcv,58794,7,58798,0,ok,"",2026-07-20 06:09:46.984465+00
61915,DOGEUSDT,1m,ohlcv,58791,7,58795,0,ok,"",2026-07-20 06:08:44.849841+00
61914,BNBUSDT,5m,ohlcv,373317,7,373321,0,ok,"",2026-07-20 06:08:35.056766+00
61913,BNBUSDT,1m,ohlcv,58790,7,58794,0,ok,"",2026-07-20 06:07:35.255172+00
61912,XRPUSDT,1m,ohlcv,58789,7,58793,0,ok,"",2026-07-20 06:06:30.810255+00
61911,SOLUSDT,1m,ohlcv,58785,10,58792,0,ok,"",2026-07-20 06:05:23.215953+00
61910,ETHUSDT,1m,ohlcv,55597,8,55602,0,ok,"",2026-07-20 06:04:21.490917+00
61909,BTCUSDT,1m,ohlcv,58787,8,58792,0,ok,"",2026-07-20 06:03:19.959649+00
61908,DOGEUSDT,1m,ohlcv,58784,8,58789,0,ok,"",2026-07-20 06:02:18.557849+00
61907,XRPUSDT,5m,ohlcv,373305,17,373319,0,quarantined,Data is stale: last candle 12 min ago,2026-07-20 06:01:56.300087+00
61906,BNBUSDT,1m,ohlcv,58783,8,58788,0,ok,"",2026-07-20 06:01:09.607556+00
61905,XRPUSDT,1m,ohlcv,58782,7,58786,0,quarantined,Data is stale: last candle 2 min ago,2026-07-20 06:00:01.316881+00
61904,SOLUSDT,1m,ohlcv,58772,16,58785,0,ok,"",2026-07-20 05:58:58.502837+00
61903,ETHUSDT,1m,ohlcv,55590,8,55595,0,ok,"",2026-07-20 05:57:58.791623+00
61902,BTCUSDT,1m,ohlcv,58777,11,58785,0,ok,"",2026-07-20 05:56:54.662911+00
61901,DOGEUSDT,1m,ohlcv,58776,9,58782,0,ok,"",2026-07-20 05:55:32.109836+00
61900,SOLUSDT,5m,ohlcv,373313,8,373318,0,ok,"",2026-07-20 05:54:36.375857+00
61899,BNBUSDT,1m,ohlcv,58775,8,58780,0,quarantined,Data is stale: last candle 2 min ago,2026-07-20 05:54:07.866956+00
61898,XRPUSDT,1m,ohlcv,58771,11,58779,0,ok,"",2026-07-20 05:52:38.325317+00
61897,SOLUSDT,1m,ohlcv,58772,8,58777,0,quarantined,Data is stale: last candle 2 min ago,2026-07-20 05:51:14.359132+00
61896,ETHUSDT,1m,ohlcv,55571,19,55587,0,ok,"",2026-07-20 05:49:55.580947+00
61895,BTCUSDT,1m,ohlcv,58771,9,58777,0,ok,"",2026-07-20 05:48:44.855374+00
61894,DOGEUSDT,1m,ohlcv,58764,12,58773,0,quarantined,Data is stale: last candle 2 min ago,2026-07-20 05:47:17.558221+00
61893,ETHUSDT,5m,ohlcv,373312,7,373316,0,quarantined,Data is stale: last candle 11 min ago,2026-07-20 05:45:52.288874+00
61892,BNBUSDT,1m,ohlcv,58753,22,58772,0,ok,"",2026-07-20 05:45:41.923971+00
61891,XRPUSDT,1m,ohlcv,58752,22,58771,0,ok,"",2026-07-20 05:44:23.680848+00
61890,SOLUSDT,1m,ohlcv,58762,10,58769,0,quarantined,Data is stale: last candle 2 min ago,2026-07-20 05:43:02.949671+00
61889,ETHUSDT,1m,ohlcv,55571,10,55578,0,quarantined,Data is stale: last candle 3 min ago,2026-07-20 05:41:31.937161+00
61888,BTCUSDT,1m,ohlcv,58761,9,58767,0,quarantined,Data is stale: last candle 3 min ago,2026-07-20 05:39:36.471322+00
61887,DOGEUSDT,1m,ohlcv,58757,10,58764,0,ok,"",2026-07-20 05:37:53.946112+00
61886,BNBUSDT,1m,ohlcv,58753,12,58762,0,quarantined,Data is stale: last candle 2 min ago,2026-07-20 05:36:05.628247+00
61885,BTCUSDT,5m,ohlcv,373301,16,373314,0,quarantined,Data is stale: last candle 11 min ago,2026-07-20 05:35:54.981575+00
61884,XRPUSDT,1m,ohlcv,58752,11,58760,0,quarantined,Data is stale: last candle 2 min ago,2026-07-20 05:34:03.725223+00
61883,SOLUSDT,1m,ohlcv,58753,9,58759,0,ok,"",2026-07-20 05:32:17.755513+00
61882,ETHUSDT,1m,ohlcv,55563,8,55568,0,quarantined,Data is stale: last candle 2 min ago,2026-07-20 05:31:01.211426+00
61881,BTCUSDT,1m,ohlcv,58753,7,58757,0,quarantined,Data is stale: last candle 3 min ago,2026-07-20 05:29:31.323955+00
61880,DOGEUSDT,1m,ohlcv,58748,9,58754,0,ok,"",2026-07-20 05:27:37.773449+00
61879,BNBUSDT,1m,ohlcv,58748,8,58753,0,ok,"",2026-07-20 05:26:11.092035+00
61878,DOGEUSDT,snapshot,orderbook,,100,,0,ok,"",2026-07-20 05:25:42.885632+00
61877,BNBUSDT,snapshot,orderbook,,100,,0,ok,"",2026-07-20 05:25:40.847637+00
61876,XRPUSDT,snapshot,orderbook,,100,,0,ok,"",2026-07-20 05:25:38.916857+00
61875,SOLUSDT,snapshot,orderbook,,100,,0,ok,"",2026-07-20 05:25:36.932176+00
61874,ETHUSDT,snapshot,orderbook,,100,,0,ok,"",2026-07-20 05:25:34.866789+00
61873,BTCUSDT,snapshot,orderbook,,100,,0,ok,"",2026-07-20 05:25:33.272288+00
61872,DOGEUSDT,4h,ohlcv,7777,4,7778,0,ok,"",2026-07-20 05:25:31.336097+00
61871,BNBUSDT,4h,ohlcv,7777,4,7778,0,ok,"",2026-07-20 05:25:21.91446+00
61870,XRPUSDT,1m,ohlcv,58748,7,58752,0,ok,"",2026-07-20 05:25:14.33295+00
61869,XRPUSDT,4h,ohlcv,7777,4,7778,0,ok,"",2026-07-20 05:25:12.118447+00
61868,SOLUSDT,4h,ohlcv,7777,4,7778,0,ok,"",2026-07-20 05:25:02.476774+00
61867,ETHUSDT,4h,ohlcv,7777,4,7778,0,ok,"",2026-07-20 05:24:53.718396+00
61866,BTCUSDT,4h,ohlcv,7777,4,7778,0,ok,"",2026-07-20 05:24:44.350368+00
61865,DOGEUSDT,1h,open_interest_1h,31203,200,31203,0,ok,"",2026-07-20 05:24:34.665864+00
61864,BNBUSDT,1h,open_interest_1h,31203,200,31203,0,ok,"",2026-07-20 05:24:32.821082+00
61863,XRPUSDT,1h,open_interest_1h,31203,200,31203,0,ok,"",2026-07-20 05:24:30.444954+00
61862,SOLUSDT,1h,open_interest_1h,31203,200,31203,0,ok,"",2026-07-20 05:24:28.394516+00
61861,ETHUSDT,1h,open_interest_1h,31203,200,31203,0,ok,"",2026-07-20 05:24:26.414746+00
61860,BTCUSDT,1h,open_interest_1h,31203,200,31203,0,ok,"",2026-07-20 05:24:24.51817+00
61859,DOGEUSDT,8h,funding_rate,3925,200,3925,0,ok,"",2026-07-20 05:24:22.257358+00
61858,BNBUSDT,8h,funding_rate,3925,200,3925,0,ok,"",2026-07-20 05:24:20.088076+00
61857,XRPUSDT,8h,funding_rate,3925,200,3925,0,ok,"",2026-07-20 05:24:18.023568+00
61856,SOLUSDT,8h,funding_rate,3925,200,3925,0,ok,"",2026-07-20 05:24:16.173867+00
61855,SOLUSDT,1m,ohlcv,58747,7,58751,0,ok,"",2026-07-20 05:24:15.225588+00
61854,ETHUSDT,8h,funding_rate,3925,200,3925,0,ok,"",2026-07-20 05:24:14.06227+00
61853,BTCUSDT,8h,funding_rate,3925,200,3925,0,ok,"",2026-07-20 05:24:12.082343+00
61852,DOGEUSDT,1h,ohlcv,31110,3,31110,0,ok,"",2026-07-20 05:24:10.771983+00
61851,BNBUSDT,1h,ohlcv,31110,3,31110,0,ok,"",2026-07-20 05:23:29.864849+00
61850,ETHUSDT,1m,ohlcv,55557,7,55561,0,ok,"",2026-07-20 05:23:13.218317+00
61849,XRPUSDT,1h,ohlcv,31110,3,31110,0,ok,"",2026-07-20 05:22:54.84546+00
61848,SOLUSDT,1h,ohlcv,31110,3,31110,0,ok,"",2026-07-20 05:22:19.485788+00
61847,BTCUSDT,1m,ohlcv,58747,7,58751,0,ok,"",2026-07-20 05:22:16.81562+00
61846,ETHUSDT,1h,ohlcv,31110,3,31110,0,ok,"",2026-07-20 05:21:46.712963+00
61845,DOGEUSDT,1m,ohlcv,58744,7,58748,0,ok,"",2026-07-20 05:21:17.587536+00
61844,BTCUSDT,1h,ohlcv,31110,3,31110,0,ok,"",2026-07-20 05:21:14.541932+00
61843,DOGEUSDT,"4h,1h,30m,15m,5m,1d",enrich,,,,0,ok,"",2026-07-20 05:20:40.292934+00
61842,BNBUSDT,1m,ohlcv,58743,7,58747,0,ok,"",2026-07-20 05:20:13.098874+00
61841,BNBUSDT,"4h,1h,30m,15m,5m,1d",enrich,,,,0,ok,"",2026-07-20 05:20:13.063127+00
61840,XRPUSDT,"4h,1h,30m,15m,5m,1d",enrich,,,,0,ok,"",2026-07-20 05:19:45.102162+00
61839,SOLUSDT,"4h,1h,30m,15m,5m,1d",enrich,,,,0,ok,"",2026-07-20 05:19:18.0142+00
61838,XRPUSDT,1m,ohlcv,58742,7,58746,0,ok,"",2026-07-20 05:19:10.726851+00
61837,ETHUSDT,"4h,1h,30m,15m,5m,1d",enrich,,,,0,ok,"",2026-07-20 05:18:51.063002+00
61836,BTCUSDT,"4h,1h,30m,15m,5m,1d",enrich,,,,0,ok,"",2026-07-20 05:18:19.827212+00
61835,SOLUSDT,1m,ohlcv,58740,8,58745,0,ok,"",2026-07-20 05:18:03.780582+00
61834,DOGEUSDT,30m,ohlcv,62219,3,62219,0,ok,"",2026-07-20 05:17:52.560211+00
61833,ETHUSDT,1m,ohlcv,55550,8,55555,0,ok,"",2026-07-20 05:17:05.091006+00
61832,BNBUSDT,30m,ohlcv,62219,3,62219,0,ok,"",2026-07-20 05:16:41.248001+00
61831,BTCUSDT,1m,ohlcv,58740,8,58745,0,ok,"",2026-07-20 05:16:08.865088+00
61830,XRPUSDT,30m,ohlcv,62218,4,62219,0,ok,"",2026-07-20 05:15:34.679351+00
61829,DOGEUSDT,1m,ohlcv,58737,7,58741,0,quarantined,Data is stale: last candle 2 min ago,2026-07-20 05:15:04.116432+00
61828,SOLUSDT,30m,ohlcv,62218,4,62219,0,ok,"",2026-07-20 05:14:29.924212+00
61827,BNBUSDT,1m,ohlcv,58736,7,58740,0,ok,"",2026-07-20 05:13:58.352283+00
61826,ETHUSDT,30m,ohlcv,62218,4,62219,0,ok,"",2026-07-20 05:13:20.255099+00
61825,XRPUSDT,1m,ohlcv,58735,7,58739,0,ok,"",2026-07-20 05:12:52.417492+00
61824,BTCUSDT,30m,ohlcv,62218,4,62219,0,ok,"",2026-07-20 05:12:11.855078+00
61823,SOLUSDT,1m,ohlcv,58734,7,58738,0,ok,"",2026-07-20 05:11:49.065857+00
61822,DOGEUSDT,15m,ohlcv,124436,4,124437,0,ok,"",2026-07-20 05:11:06.047674+00
61821,ETHUSDT,1m,ohlcv,55545,6,55548,0,ok,"",2026-07-20 05:10:47.730404+00
61820,BTCUSDT,1m,ohlcv,58735,6,58738,0,ok,"",2026-07-20 05:09:52.146589+00
61819,DOGEUSDT,1m,ohlcv,58730,8,58735,0,ok,"",2026-07-20 05:08:59.574073+00
61818,BNBUSDT,15m,ohlcv,124436,4,124437,0,ok,"",2026-07-20 05:08:56.787378+00
61817,BNBUSDT,1m,ohlcv,58730,7,58734,0,ok,"",2026-07-20 05:07:55.799889+00
61816,XRPUSDT,1m,ohlcv,58729,8,58734,0,ok,"",2026-07-20 05:06:58.909075+00
61815,XRPUSDT,15m,ohlcv,124436,4,124437,0,ok,"",2026-07-20 05:06:50.953547+00
61814,SOLUSDT,1m,ohlcv,58728,8,58733,0,ok,"",2026-07-20 05:06:00.25019+00
61813,ETHUSDT,1m,ohlcv,55538,8,55543,0,ok,"",2026-07-20 05:05:03.721486+00
61812,SOLUSDT,15m,ohlcv,124436,4,124437,0,ok,"",2026-07-20 05:04:52.066937+00
61811,BTCUSDT,1m,ohlcv,58728,8,58733,0,ok,"",2026-07-20 05:04:10.016368+00
61810,DOGEUSDT,1m,ohlcv,58725,8,58730,0,ok,"",2026-07-20 05:03:12.328393+00
61809,ETHUSDT,15m,ohlcv,124436,4,124437,0,ok,"",2026-07-20 05:02:47.197861+00
61808,BNBUSDT,1m,ohlcv,58725,7,58729,0,ok,"",2026-07-20 05:02:08.218538+00
61807,XRPUSDT,1m,ohlcv,58724,7,58728,0,ok,"",2026-07-20 05:01:11.503846+00
61806,BTCUSDT,15m,ohlcv,124435,4,124436,0,ok,"",2026-07-20 05:00:41.04107+00
61805,SOLUSDT,1m,ohlcv,58723,7,58727,0,ok,"",2026-07-20 05:00:11.744097+00
61804,ETHUSDT,1m,ohlcv,55533,7,55537,0,ok,"",2026-07-20 04:59:14.125166+00
61803,DOGEUSDT,5m,ohlcv,373304,6,373307,0,ok,"",2026-07-20 04:58:38.398262+00
61802,BTCUSDT,1m,ohlcv,58723,7,58727,0,ok,"",2026-07-20 04:58:23.040673+00
61801,DOGEUSDT,1m,ohlcv,58720,7,58724,0,ok,"",2026-07-20 04:57:26.19951+00
61800,BNBUSDT,1m,ohlcv,58719,7,58723,0,ok,"",2026-07-20 04:56:27.024965+00
61799,XRPUSDT,1m,ohlcv,58718,7,58722,0,ok,"",2026-07-20 04:55:30.505094+00
61798,SOLUSDT,1m,ohlcv,58717,7,58721,0,ok,"",2026-07-20 04:54:33.145416+00
61797,ETHUSDT,1m,ohlcv,55527,7,55531,0,ok,"",2026-07-20 04:53:34.474078+00
61796,BTCUSDT,1m,ohlcv,58717,7,58721,0,ok,"",2026-07-20 04:52:39.091182+00
61795,BNBUSDT,5m,ohlcv,373303,6,373306,0,ok,"",2026-07-20 04:52:13.264015+00
61794,DOGEUSDT,1m,ohlcv,58714,7,58718,0,ok,"",2026-07-20 04:51:42.254115+00
61793,BNBUSDT,1m,ohlcv,58713,7,58717,0,ok,"",2026-07-20 04:50:41.321657+00
61792,XRPUSDT,1m,ohlcv,58712,7,58716,0,ok,"",2026-07-20 04:49:42.767538+00
61791,SOLUSDT,1m,ohlcv,58711,7,58715,0,ok,"",2026-07-20 04:48:47.874947+00
61790,ETHUSDT,1m,ohlcv,55521,7,55525,0,ok,"",2026-07-20 04:47:51.700753+00
61789,BTCUSDT,1m,ohlcv,58711,8,58716,0,ok,"",2026-07-20 04:47:00.129372+00
61788,XRPUSDT,5m,ohlcv,373302,6,373305,0,ok,"",2026-07-20 04:46:11.600117+00
61787,DOGEUSDT,1m,ohlcv,58708,7,58712,0,quarantined,Data is stale: last candle 2 min ago,2026-07-20 04:46:01.212762+00
61786,BNBUSDT,1m,ohlcv,58708,7,58712,0,ok,"",2026-07-20 04:44:59.840358+00
61785,XRPUSDT,1m,ohlcv,58707,7,58711,0,ok,"",2026-07-20 04:44:01.44096+00
61784,SOLUSDT,1m,ohlcv,58706,7,58710,0,ok,"",2026-07-20 04:43:05.712549+00
61783,ETHUSDT,1m,ohlcv,55516,7,55520,0,ok,"",2026-07-20 04:42:13.871854+00
61782,BTCUSDT,1m,ohlcv,58706,7,58710,0,ok,"",2026-07-20 04:41:31.42715+00
61781,SOLUSDT,5m,ohlcv,373301,6,373304,0,ok,"",2026-07-20 04:40:41.963416+00
61780,DOGEUSDT,1m,ohlcv,58703,7,58707,0,ok,"",2026-07-20 04:40:33.906167+00
61779,BNBUSDT,1m,ohlcv,58702,7,58706,0,ok,"",2026-07-20 04:39:40.646476+00
61778,XRPUSDT,1m,ohlcv,58701,8,58706,0,ok,"",2026-07-20 04:38:52.535757+00
61777,SOLUSDT,1m,ohlcv,58700,8,58705,0,ok,"",2026-07-20 04:38:00.139138+00
61776,ETHUSDT,1m,ohlcv,55510,8,55515,0,ok,"",2026-07-20 04:37:08.497113+00
61775,BTCUSDT,1m,ohlcv,58700,8,58705,0,ok,"",2026-07-20 04:36:14.676604+00
61774,ETHUSDT,5m,ohlcv,373300,5,373302,0,quarantined,Data is stale: last candle 10 min ago,2026-07-20 04:35:21.877066+00
61773,DOGEUSDT,1m,ohlcv,58697,8,58702,0,ok,"",2026-07-20 04:35:17.955483+00
61772,BNBUSDT,1m,ohlcv,58697,7,58701,0,ok,"",2026-07-20 04:34:18.056392+00
61771,XRPUSDT,1m,ohlcv,58696,7,58700,0,ok,"",2026-07-20 04:33:21.370446+00
61770,SOLUSDT,1m,ohlcv,58695,7,58699,0,ok,"",2026-07-20 04:32:23.664696+00
61769,ETHUSDT,1m,ohlcv,55505,7,55509,0,ok,"",2026-07-20 04:31:28.936422+00
61768,BTCUSDT,1m,ohlcv,58695,7,58699,0,ok,"",2026-07-20 04:30:38.545078+00
61767,DOGEUSDT,1m,ohlcv,58692,7,58696,0,ok,"",2026-07-20 04:29:43.739722+00
61766,BTCUSDT,5m,ohlcv,373289,15,373301,0,ok,"",2026-07-20 04:29:30.971632+00
61765,BNBUSDT,1m,ohlcv,58691,7,58695,0,ok,"",2026-07-20 04:28:43.955829+00
61764,XRPUSDT,1m,ohlcv,58690,7,58694,0,ok,"",2026-07-20 04:27:48.771906+00
61763,SOLUSDT,1m,ohlcv,58689,7,58693,0,ok,"",2026-07-20 04:26:52.724894+00
61762,ETHUSDT,1m,ohlcv,55499,8,55504,0,ok,"",2026-07-20 04:25:57.974612+00
61761,BTCUSDT,1m,ohlcv,58689,8,58694,0,ok,"",2026-07-20 04:25:04.320358+00
61760,DOGEUSDT,1m,ohlcv,58686,8,58691,0,ok,"",2026-07-20 04:24:07.642473+00
61759,DOGEUSDT,snapshot,orderbook,,100,,0,ok,"",2026-07-20 04:23:42.712856+00
61758,BNBUSDT,snapshot,orderbook,,100,,0,ok,"",2026-07-20 04:23:40.678954+00
61757,XRPUSDT,snapshot,orderbook,,100,,0,ok,"",2026-07-20 04:23:38.667739+00
61756,SOLUSDT,snapshot,orderbook,,100,,0,ok,"",2026-07-20 04:23:36.869178+00
61755,ETHUSDT,snapshot,orderbook,,100,,0,ok,"",2026-07-20 04:23:34.839991+00
61754,BTCUSDT,snapshot,orderbook,,100,,0,ok,"",2026-07-20 04:23:32.803899+00
61753,DOGEUSDT,1h,open_interest_1h,31202,200,31202,0,ok,"",2026-07-20 04:23:31.147856+00
61752,BNBUSDT,1h,open_interest_1h,31202,200,31202,0,ok,"",2026-07-20 04:23:29.015515+00
61751,XRPUSDT,1h,open_interest_1h,31202,200,31202,0,ok,"",2026-07-20 04:23:27.087094+00
61750,SOLUSDT,1h,open_interest_1h,31202,200,31202,0,ok,"",2026-07-20 04:23:25.122106+00
61749,ETHUSDT,1h,open_interest_1h,31202,200,31202,0,ok,"",2026-07-20 04:23:22.985241+00
61748,BTCUSDT,1h,open_interest_1h,31202,200,31202,0,ok,"",2026-07-20 04:23:21.097849+00
61747,DOGEUSDT,8h,funding_rate,3925,200,3925,0,ok,"",2026-07-20 04:23:18.978293+00
61746,BNBUSDT,8h,funding_rate,3925,200,3925,0,ok,"",2026-07-20 04:23:16.804457+00
61745,XRPUSDT,8h,funding_rate,3925,200,3925,0,ok,"",2026-07-20 04:23:14.928755+00
61744,SOLUSDT,8h,funding_rate,3925,200,3925,0,ok,"",2026-07-20 04:23:13.000771+00
61743,BNBUSDT,1m,ohlcv,58685,8,58690,0,ok,"",2026-07-20 04:23:12.894931+00
61742,ETHUSDT,8h,funding_rate,3925,200,3925,0,ok,"",2026-07-20 04:23:10.901093+00
61741,BTCUSDT,8h,funding_rate,3925,200,3925,0,ok,"",2026-07-20 04:23:08.84488+00
61740,DOGEUSDT,1h,ohlcv,31109,3,31109,0,ok,"",2026-07-20 04:23:07.617582+00
61739,BNBUSDT,1h,ohlcv,31109,3,31109,0,ok,"",2026-07-20 04:22:33.382077+00
61738,XRPUSDT,1m,ohlcv,58684,8,58689,0,ok,"",2026-07-20 04:22:19.071215+00
61737,XRPUSDT,1h,ohlcv,31109,3,31109,0,ok,"",2026-07-20 04:22:01.826796+00
61736,SOLUSDT,1h,ohlcv,31109,3,31109,0,ok,"",2026-07-20 04:21:30.069558+00
61735,SOLUSDT,1m,ohlcv,58683,8,58688,0,ok,"",2026-07-20 04:21:22.837586+00
61734,ETHUSDT,1h,ohlcv,31109,3,31109,0,ok,"",2026-07-20 04:20:58.188014+00
61733,BTCUSDT,1h,ohlcv,31109,3,31109,0,ok,"",2026-07-20 04:20:27.356907+00
61732,ETHUSDT,1m,ohlcv,55494,7,55498,0,ok,"",2026-07-20 04:20:24.922859+00
61731,DOGEUSDT,"4h,1h,30m,15m,5m,1d",enrich,,,,0,ok,"",2026-07-20 04:19:55.441989+00
61730,BNBUSDT,"4h,1h,30m,15m,5m,1d",enrich,,,,0,ok,"",2026-07-20 04:19:30.632851+00
61729,BTCUSDT,1m,ohlcv,58684,7,58688,0,ok,"",2026-07-20 04:19:27.130838+00
61728,XRPUSDT,"4h,1h,30m,15m,5m,1d",enrich,,,,0,ok,"",2026-07-20 04:19:04.492638+00
61727,SOLUSDT,"4h,1h,30m,15m,5m,1d",enrich,,,,0,ok,"",2026-07-20 04:18:40.614203+00
61726,DOGEUSDT,1m,ohlcv,58679,9,58685,0,ok,"",2026-07-20 04:18:24.663569+00
61725,ETHUSDT,"4h,1h,30m,15m,5m,1d",enrich,,,,0,ok,"",2026-07-20 04:18:14.682733+00
61724,BTCUSDT,"4h,1h,30m,15m,5m,1d",enrich,,,,0,ok,"",2026-07-20 04:17:47.306117+00
61723,DOGEUSDT,30m,ohlcv,62217,3,62217,0,ok,"",2026-07-20 04:17:19.167768+00
61722,BNBUSDT,1m,ohlcv,58680,7,58684,0,ok,"",2026-07-20 04:17:17.590418+00
61721,XRPUSDT,1m,ohlcv,58679,7,58683,0,ok,"",2026-07-20 04:16:21.060393+00
61720,BNBUSDT,30m,ohlcv,62217,3,62217,0,ok,"",2026-07-20 04:16:12.246765+00
61719,SOLUSDT,1m,ohlcv,58678,7,58682,0,ok,"",2026-07-20 04:15:26.346937+00
61718,XRPUSDT,30m,ohlcv,62216,4,62217,0,ok,"",2026-07-20 04:15:09.238869+00
61717,ETHUSDT,1m,ohlcv,55488,7,55492,0,ok,"",2026-07-20 04:14:30.079718+00
61716,SOLUSDT,30m,ohlcv,62216,4,62217,0,ok,"",2026-07-20 04:14:07.138107+00
61715,BTCUSDT,1m,ohlcv,58678,7,58682,0,ok,"",2026-07-20 04:13:34.877791+00
61714,ETHUSDT,30m,ohlcv,62216,4,62217,0,ok,"",2026-07-20 04:13:05.18818+00
61713,DOGEUSDT,1m,ohlcv,58675,7,58679,0,ok,"",2026-07-20 04:12:38.67823+00
