symbol,side,entry_date,entry_price,sl_price,tp_price,dqs_score,regime,strategy,approved,reject_reason,promoted,exit_date,exit_price,exit_reason,hours_held,pnl_usd,pnl_pct,risk_usd,kelly_fraction,win,notes,intent,outcome,crowded,data_quality,sl_original,atr_at_entry,calibration_prob,calibration_level
ETHUSDT,SHORT,2026-06-26 15:30:00,1584.63,1619.9729,1492.73859,55.11,MIXED,mean_reversion,False,RegimeGate: DQS 55 < 60 for MIXED,False,,0,REJECTED,0,0,0,5064.637569999982,0.8999999999999999,False,treatment_b_phase2,REJECT,NOT_TRADED,False,96.0,1619.9729,17.671428571428628,0.0,
SOLUSDT,LONG,2026-06-26 15:30:00,72.1,68.8477,77.30377,53.58,TRENDING,trend_following,False,CorrelationGuard: SOLUSDT already has open position,False,,0,REJECTED,0,0,0,1688.2689299999954,0.3,False,treatment_b_phase2,REJECT,NOT_TRADED,False,98.0,68.8477,1.000714285714285,0.0,
ETHUSDT,SHORT,2026-06-26 15:45:00,1579.33,1615.5771,1485.08741,50.4,MIXED,mean_reversion,False,RegimeGate: DQS 50 < 60 for MIXED,False,,0,REJECTED,0,0,0,5064.8072830000065,0.8999999999999999,False,treatment_b_phase2,REJECT,NOT_TRADED,False,96.0,1615.5771,18.123571428571477,0.0,
SOLUSDT,LONG,2026-06-26 15:45:00,72.04,68.7505,77.30318,53.58,TRENDING,trend_following,False,CorrelationGuard: SOLUSDT already has open position,False,,0,REJECTED,0,0,0,1688.1714000000022,0.3,False,treatment_b_phase2,REJECT,NOT_TRADED,False,98.0,68.7505,1.0121428571428563,0.0,
XRPUSDT,LONG,2026-06-26 15:45:00,1.0445,1.0186,1.09832,58.06,MIXED,mean_reversion,False,RegimeGate: DQS 58 < 60 for MIXED,False,,0,REJECTED,0,0,0,5064.910760000007,0.8999999999999999,False,treatment_b_phase2,REJECT,NOT_TRADED,False,96.0,1.0186,0.010357142857142843,0.0,
ETHUSDT,SHORT,2026-06-26 16:00:00,1578.98,1612.7114,1491.27823,54.93,MIXED,mean_reversion,False,RegimeGate: DQS 55 < 60 for MIXED,False,,0,REJECTED,0,0,0,5064.769709999984,0.8999999999999999,False,treatment_b_phase2,REJECT,NOT_TRADED,False,96.0,1612.7114,16.865714285714343,0.0,
SOLUSDT,LONG,2026-06-26 16:00:00,72.42,69.1027,77.72777,54.66,TRENDING,trend_following,False,CorrelationGuard: SOLUSDT already has open position,False,,0,REJECTED,0,0,0,1688.1739700000016,0.3,False,treatment_b_phase2,REJECT,NOT_TRADED,False,98.0,69.1027,1.0207142857142852,0.0,
ETHUSDT,SHORT,2026-06-26 16:15:00,1575.18,1607.9671,1489.93341,50.88,MIXED,mean_reversion,False,RegimeGate: DQS 51 < 60 for MIXED,False,,0,REJECTED,0,0,0,5064.623337000002,0.8999999999999999,False,treatment_b_phase2,REJECT,NOT_TRADED,False,96.0,1607.9671,16.393571428571477,0.0,
SOLUSDT,LONG,2026-06-26 16:15:00,72.21,68.8927,77.51777,54.66,TRENDING,trend_following,False,CorrelationGuard: SOLUSDT already has open position,False,,0,REJECTED,0,0,0,1688.1739699999944,0.3,False,treatment_b_phase2,REJECT,NOT_TRADED,False,98.0,68.8927,1.0207142857142861,0.0,
XRPUSDT,LONG,2026-06-26 16:15:00,1.0437,1.0195,1.09401,63.34,MIXED,mean_reversion,False,CorrelationGuard: XRPUSDT already has open position,False,,0,REJECTED,0,0,0,5064.912380000001,0.8999999999999999,False,treatment_b_phase2,REJECT,NOT_TRADED,False,96.0,1.0195,0.009671428571428537,0.0,
SOLUSDT,LONG,2026-06-26 16:30:00,72.56,69.1823,77.96423,54.66,TRENDING,trend_following,False,CorrelationGuard: SOLUSDT already has open position,False,,0,REJECTED,0,0,0,1688.1744600000022,0.3,False,treatment_b_phase2,REJECT,NOT_TRADED,False,98.0,69.1823,1.039285714285715,0.0,
XRPUSDT,LONG,2026-06-26 16:30:00,1.0452,1.0209,1.09577,63.34,MIXED,mean_reversion,False,CorrelationGuard: XRPUSDT already has open position,False,,0,REJECTED,0,0,0,5064.9121799999975,0.8999999999999999,False,treatment_b_phase2,REJECT,NOT_TRADED,False,96.0,1.0209,0.009735714285714245,0.0,
SOLUSDT,LONG,2026-06-26 16:45:00,72.46,69.1659,77.73059,54.66,TRENDING,trend_following,False,CorrelationGuard: SOLUSDT already has open position,False,,0,REJECTED,0,0,0,1688.2262500000002,0.3,False,treatment_b_phase2,REJECT,NOT_TRADED,False,98.0,69.1659,1.0135714285714295,0.0,
XRPUSDT,LONG,2026-06-26 16:45:00,1.0442,1.0209,1.09269,63.34,MIXED,mean_reversion,False,CorrelationGuard: XRPUSDT already has open position,False,,0,REJECTED,0,0,0,5064.9120600000215,0.8999999999999999,False,treatment_b_phase2,REJECT,NOT_TRADED,False,96.0,1.0209,0.009328571428571384,0.0,
SOLUSDT,LONG,2026-06-26 17:00:00,72.74,69.5689,77.81377,53.76,TRENDING,trend_following,False,CorrelationGuard: SOLUSDT already has open position,False,,0,REJECTED,0,0,0,1688.2936399999976,0.3,False,treatment_b_phase2,REJECT,NOT_TRADED,False,98.0,69.5689,0.9757142857142865,0.0,
XRPUSDT,LONG,2026-06-26 17:00:00,1.0488,1.0262,1.09586,52.32,MIXED,mean_reversion,False,RegimeGate: DQS 52 < 60 for MIXED,False,,0,REJECTED,0,0,0,5064.91311999999,0.8999999999999999,False,treatment_b_phase2,REJECT,NOT_TRADED,False,96.0,1.0262,0.009049999999999956,0.0,
